startDateTime,endDateTime,surfWaterNitrateMean,surfWaterNitrateMinimum,surfWaterNitrateMaximum,surfWaterNitrateVariance,surfWaterNitrateNumPts,surfWaterNitrateExpUncert,surfWaterNitrateStdErMean,finalQF
"2020-05-11T09:45:00Z","2020-05-11T10:00:00Z",10.4,10.1,10.5,0.01,11,1.33,0.03,0
"2020-05-11T10:00:00Z","2020-05-11T10:15:00Z",10.4,10.2,10.6,0.01,10,1.33,0.04,0
"2020-05-11T10:15:00Z","2020-05-11T10:30:00Z",10.3,10.0,10.6,0.03,11,1.34,0.05,0
"2020-05-11T10:30:00Z","2020-05-11T10:45:00Z",10.3,10.2,10.5,0.01,11,1.33,0.03,0
"2020-05-11T10:45:00Z","2020-05-11T11:00:00Z",10.3,10.0,10.5,0.02,11,1.34,0.05,0
"2020-05-11T11:00:00Z","2020-05-11T11:15:00Z",10.3,10.0,10.7,0.05,11,1.34,0.07,0
"2020-05-11T11:15:00Z","2020-05-11T11:30:00Z",10.2,9.9,10.4,0.03,11,1.34,0.05,0
"2020-05-11T11:30:00Z","2020-05-11T11:45:00Z",10.2,10.0,10.5,0.02,11,1.33,0.04,0
"2020-05-11T11:45:00Z","2020-05-11T12:00:00Z",10.2,10.0,10.3,0.02,11,1.33,0.04,0
"2020-05-11T12:00:00Z","2020-05-11T12:15:00Z",10.1,9.9,10.4,0.02,11,1.33,0.04,0
"2020-05-11T12:15:00Z","2020-05-11T12:30:00Z",10.1,9.9,10.3,0.01,11,1.33,0.03,0
"2020-05-11T12:30:00Z","2020-05-11T12:45:00Z",10.1,9.8,10.3,0.02,11,1.34,0.04,0
"2020-05-11T12:45:00Z","2020-05-11T13:00:00Z",10.1,10.0,10.4,0.01,11,1.33,0.04,0
"2020-05-11T13:00:00Z","2020-05-11T13:15:00Z",10.0,9.8,10.2,0.03,11,1.34,0.05,0
"2020-05-11T13:15:00Z","2020-05-11T13:30:00Z",10.0,9.7,10.2,0.03,11,1.34,0.05,0
"2020-05-11T13:30:00Z","2020-05-11T13:45:00Z",10.0,9.6,10.1,0.02,11,1.33,0.04,0
"2020-05-11T13:45:00Z","2020-05-11T14:00:00Z",10.0,9.7,10.3,0.03,11,1.34,0.05,0
"2020-05-11T14:00:00Z","2020-05-11T14:15:00Z",9.9,9.7,10.2,0.02,11,1.34,0.05,0
"2020-05-11T14:15:00Z","2020-05-11T14:30:00Z",10.0,9.8,10.2,0.02,11,1.34,0.05,0
"2020-05-11T14:30:00Z","2020-05-11T14:45:00Z",9.9,9.5,10.2,0.04,11,1.34,0.06,0
"2020-05-11T14:45:00Z","2020-05-11T15:00:00Z",9.9,9.7,10.1,0.02,11,1.33,0.04,0
"2020-05-11T15:00:00Z","2020-05-11T15:15:00Z",9.8,9.5,10.1,0.04,11,1.34,0.06,0
"2020-05-11T15:15:00Z","2020-05-11T15:30:00Z",9.8,9.7,10.0,0.01,11,1.33,0.03,0
"2020-05-11T15:30:00Z","2020-05-11T15:45:00Z",9.8,9.6,9.9,0.01,11,1.33,0.03,0
"2020-05-11T15:45:00Z","2020-05-11T16:00:00Z",9.7,9.3,10.0,0.03,11,1.34,0.05,0
"2020-05-11T16:00:00Z","2020-05-11T16:15:00Z",9.8,9.6,10.0,0.01,10,1.33,0.04,0
"2020-05-11T16:15:00Z","2020-05-11T16:30:00Z",9.8,9.5,10.0,0.02,11,1.33,0.04,0
"2020-05-11T16:30:00Z","2020-05-11T16:45:00Z",9.8,9.6,9.9,0.01,11,1.33,0.03,0
"2020-05-11T16:45:00Z","2020-05-11T17:00:00Z",9.6,9.5,9.7,0.00,11,1.33,0.02,0
"2020-05-11T17:00:00Z","2020-05-11T17:15:00Z",9.7,9.5,9.8,0.02,11,1.33,0.04,0
"2020-05-11T17:15:00Z","2020-05-11T17:30:00Z",9.7,9.6,10.0,0.01,11,1.33,0.04,0
"2020-05-11T17:30:00Z","2020-05-11T17:45:00Z",9.7,9.6,9.9,0.01,11,1.33,0.03,0
"2020-05-11T17:45:00Z","2020-05-11T18:00:00Z",9.6,9.4,9.8,0.01,11,1.33,0.03,0
"2020-05-11T18:00:00Z","2020-05-11T18:15:00Z",9.6,9.3,9.8,0.01,11,1.33,0.04,0
"2020-05-11T18:15:00Z","2020-05-11T18:30:00Z",9.6,9.4,9.8,0.02,11,1.33,0.04,0
"2020-05-11T18:30:00Z","2020-05-11T18:45:00Z",9.6,9.5,9.7,0.01,11,1.33,0.02,0
"2020-05-11T18:45:00Z","2020-05-11T19:00:00Z",9.6,9.3,9.8,0.02,11,1.34,0.05,0
"2020-05-11T19:00:00Z","2020-05-11T19:15:00Z",9.6,9.5,9.8,0.01,11,1.33,0.03,0
"2020-05-11T19:15:00Z","2020-05-11T19:30:00Z",9.6,9.4,9.8,0.02,11,1.33,0.04,0
"2020-05-11T19:30:00Z","2020-05-11T19:45:00Z",9.5,9.3,9.6,0.01,11,1.33,0.03,0
"2020-05-11T19:45:00Z","2020-05-11T20:00:00Z",9.6,9.3,9.8,0.02,11,1.33,0.04,0
"2020-05-11T20:00:00Z","2020-05-11T20:15:00Z",9.5,9.3,9.7,0.01,11,1.33,0.03,0
"2020-05-11T20:15:00Z","2020-05-11T20:30:00Z",9.5,9.4,9.9,0.02,11,1.33,0.04,0
"2020-05-11T20:30:00Z","2020-05-11T20:45:00Z",9.5,9.3,9.7,0.02,11,1.33,0.04,0
"2020-05-11T20:45:00Z","2020-05-11T21:00:00Z",9.5,9.2,9.8,0.03,11,1.34,0.05,0
"2020-05-11T21:00:00Z","2020-05-11T21:15:00Z",9.5,9.4,9.6,0.00,11,1.33,0.02,0
"2020-05-11T21:15:00Z","2020-05-11T21:30:00Z",9.4,9.2,9.6,0.01,11,1.33,0.03,0
"2020-05-11T21:30:00Z","2020-05-11T21:45:00Z",9.5,9.2,9.7,0.02,11,1.34,0.05,0
"2020-05-11T21:45:00Z","2020-05-11T22:00:00Z",9.5,9.4,9.6,0.00,11,1.33,0.02,0
"2020-05-11T22:00:00Z","2020-05-11T22:15:00Z",9.5,9.3,9.8,0.02,11,1.34,0.05,0
"2020-05-11T22:15:00Z","2020-05-11T22:30:00Z",9.6,9.4,9.8,0.01,11,1.33,0.03,0
"2020-05-11T22:30:00Z","2020-05-11T22:45:00Z",9.6,9.4,9.8,0.01,11,1.33,0.03,0
"2020-05-11T22:45:00Z","2020-05-11T23:00:00Z",9.7,9.4,9.9,0.02,11,1.33,0.04,0
"2020-05-11T23:00:00Z","2020-05-11T23:15:00Z",9.9,9.7,10.1,0.02,11,1.33,0.04,0
"2020-05-11T23:15:00Z","2020-05-11T23:30:00Z",10.0,9.9,10.2,0.01,11,1.33,0.03,0
"2020-05-11T23:30:00Z","2020-05-11T23:45:00Z",10.1,9.9,10.2,0.01,11,1.33,0.03,0
"2020-05-11T23:45:00Z","2020-05-12T00:00:00Z",10.1,9.8,10.2,0.01,11,1.33,0.03,0
"2020-05-12T00:00:00Z","2020-05-12T00:15:00Z",10.1,9.9,10.2,0.01,11,1.33,0.03,0
"2020-05-12T00:15:00Z","2020-05-12T00:30:00Z",10.1,9.8,10.2,0.02,11,1.33,0.04,0
"2020-05-12T00:30:00Z","2020-05-12T00:45:00Z",10.2,10.0,10.3,0.02,11,1.33,0.04,0
"2020-05-12T00:45:00Z","2020-05-12T01:00:00Z",10.2,10.1,10.4,0.01,11,1.33,0.03,0
"2020-05-12T01:00:00Z","2020-05-12T01:15:00Z",10.2,10.0,10.4,0.01,11,1.33,0.03,0
"2020-05-12T01:15:00Z","2020-05-12T01:30:00Z",10.3,10.1,10.5,0.02,11,1.33,0.04,0
"2020-05-12T01:30:00Z","2020-05-12T01:45:00Z",10.2,10.1,10.3,0.01,11,1.33,0.03,0
"2020-05-12T01:45:00Z","2020-05-12T02:00:00Z",10.2,9.9,10.4,0.02,11,1.34,0.05,0
"2020-05-12T02:00:00Z","2020-05-12T02:15:00Z",10.4,10.1,10.5,0.02,11,1.33,0.04,0
"2020-05-12T02:15:00Z","2020-05-12T02:30:00Z",10.3,10.2,10.6,0.01,11,1.33,0.03,0
"2020-05-12T02:30:00Z","2020-05-12T02:45:00Z",10.3,10.1,10.6,0.02,11,1.34,0.05,0
"2020-05-12T02:45:00Z","2020-05-12T03:00:00Z",10.4,10.1,10.6,0.02,11,1.34,0.05,0
"2020-05-12T03:00:00Z","2020-05-12T03:15:00Z",10.4,10.1,10.7,0.02,11,1.33,0.04,0
"2020-05-12T03:15:00Z","2020-05-12T03:30:00Z",10.4,10.2,10.6,0.01,11,1.33,0.03,0
"2020-05-12T03:30:00Z","2020-05-12T03:45:00Z",10.4,10.1,10.7,0.03,11,1.34,0.05,0
"2020-05-12T03:45:00Z","2020-05-12T04:00:00Z",10.5,10.2,10.7,0.02,11,1.34,0.04,0
"2020-05-12T04:00:00Z","2020-05-12T04:15:00Z",10.5,10.3,10.8,0.02,11,1.33,0.04,0
"2020-05-12T04:15:00Z","2020-05-12T04:30:00Z",10.6,10.4,10.8,0.02,11,1.34,0.05,0
"2020-05-12T04:30:00Z","2020-05-12T04:45:00Z",10.5,10.3,10.9,0.03,11,1.34,0.05,0
"2020-05-12T04:45:00Z","2020-05-12T05:00:00Z",10.7,10.4,10.9,0.03,11,1.34,0.05,0
"2020-05-12T05:00:00Z","2020-05-12T05:15:00Z",10.6,10.4,10.9,0.02,11,1.34,0.05,0
"2020-05-12T05:15:00Z","2020-05-12T05:30:00Z",10.6,10.4,10.9,0.03,11,1.34,0.05,0
"2020-05-12T05:30:00Z","2020-05-12T05:45:00Z",10.7,10.4,11.0,0.03,11,1.34,0.05,0
"2020-05-12T05:45:00Z","2020-05-12T06:00:00Z",10.6,10.5,10.8,0.01,11,1.33,0.03,0
"2020-05-12T06:00:00Z","2020-05-12T06:15:00Z",10.7,10.6,10.9,0.01,11,1.33,0.03,0
"2020-05-12T06:15:00Z","2020-05-12T06:30:00Z",10.6,10.4,10.8,0.01,11,1.33,0.03,0
"2020-05-12T06:30:00Z","2020-05-12T06:45:00Z",10.7,10.5,11.0,0.03,11,1.34,0.05,0
"2020-05-12T06:45:00Z","2020-05-12T07:00:00Z",10.6,10.3,10.9,0.03,11,1.34,0.05,0
"2020-05-12T07:00:00Z","2020-05-12T07:15:00Z",10.7,10.5,10.8,0.01,11,1.33,0.03,0
"2020-05-12T07:15:00Z","2020-05-12T07:30:00Z",10.6,10.5,10.8,0.01,11,1.33,0.03,0
"2020-05-12T07:30:00Z","2020-05-12T07:45:00Z",10.6,10.3,10.8,0.02,11,1.33,0.04,0
"2020-05-12T07:45:00Z","2020-05-12T08:00:00Z",10.6,10.3,10.8,0.02,11,1.34,0.05,0
"2020-05-12T08:00:00Z","2020-05-12T08:15:00Z",10.5,10.2,10.7,0.03,11,1.34,0.05,0
"2020-05-12T08:15:00Z","2020-05-12T08:30:00Z",10.5,10.2,10.9,0.04,11,1.34,0.06,0
"2020-05-12T08:30:00Z","2020-05-12T08:45:00Z",10.5,10.4,10.8,0.02,11,1.33,0.04,0
"2020-05-12T08:45:00Z","2020-05-12T09:00:00Z",10.6,10.3,10.8,0.02,11,1.34,0.05,0
"2020-05-12T09:00:00Z","2020-05-12T09:15:00Z",10.5,10.2,10.8,0.03,11,1.34,0.06,0
"2020-05-12T09:15:00Z","2020-05-12T09:30:00Z",10.5,10.2,10.8,0.04,11,1.34,0.06,0
"2020-05-12T09:30:00Z","2020-05-12T09:45:00Z",10.5,10.4,10.7,0.01,11,1.33,0.03,0
"2020-05-12T09:45:00Z","2020-05-12T10:00:00Z",10.5,10.3,10.7,0.02,11,1.33,0.04,0
"2020-05-12T10:00:00Z","2020-05-12T10:15:00Z",10.5,10.3,10.7,0.02,11,1.33,0.04,0
"2020-05-12T10:15:00Z","2020-05-12T10:30:00Z",10.5,10.3,10.8,0.02,11,1.33,0.04,0
"2020-05-12T10:30:00Z","2020-05-12T10:45:00Z",10.4,10.2,10.6,0.01,11,1.33,0.04,0
"2020-05-12T10:45:00Z","2020-05-12T11:00:00Z",10.5,10.1,10.7,0.02,11,1.34,0.05,0
"2020-05-12T11:00:00Z","2020-05-12T11:15:00Z",10.4,10.2,10.7,0.03,11,1.34,0.05,0
"2020-05-12T11:15:00Z","2020-05-12T11:30:00Z",10.4,10.1,10.7,0.05,11,1.34,0.07,0
"2020-05-12T11:30:00Z","2020-05-12T11:45:00Z",10.4,10.2,10.7,0.02,11,1.34,0.04,0
"2020-05-12T11:45:00Z","2020-05-12T12:00:00Z",10.5,10.3,10.7,0.01,11,1.33,0.04,0
"2020-05-12T12:00:00Z","2020-05-12T12:15:00Z",10.4,10.3,10.5,0.01,11,1.33,0.03,0
"2020-05-12T12:15:00Z","2020-05-12T12:30:00Z",10.5,10.3,10.7,0.01,11,1.33,0.03,0
"2020-05-12T12:30:00Z","2020-05-12T12:45:00Z",10.4,10.3,10.6,0.01,11,1.33,0.03,0
"2020-05-12T12:45:00Z","2020-05-12T13:00:00Z",10.4,10.1,10.6,0.02,11,1.33,0.04,0
"2020-05-12T13:00:00Z","2020-05-12T13:15:00Z",10.3,10.1,10.6,0.02,11,1.34,0.05,0
"2020-05-12T13:15:00Z","2020-05-12T13:30:00Z",10.3,10.1,10.6,0.03,11,1.34,0.05,0
"2020-05-12T13:30:00Z","2020-05-12T13:45:00Z",10.3,10.1,10.5,0.02,11,1.33,0.04,0
"2020-05-12T13:45:00Z","2020-05-12T14:00:00Z",10.4,10.1,10.7,0.03,11,1.34,0.05,0
"2020-05-12T14:00:00Z","2020-05-12T14:15:00Z",10.2,10.0,10.3,0.01,11,1.33,0.03,0
"2020-05-12T14:15:00Z","2020-05-12T14:30:00Z",10.3,10.1,10.5,0.02,11,1.33,0.04,0
"2020-05-12T14:30:00Z","2020-05-12T14:45:00Z",10.2,9.8,10.5,0.04,11,1.34,0.06,0
"2020-05-12T14:45:00Z","2020-05-12T15:00:00Z",10.2,10.0,10.4,0.02,11,1.33,0.04,0
"2020-05-12T15:00:00Z","2020-05-12T15:15:00Z",10.2,10.0,10.6,0.04,11,1.34,0.06,0
"2020-05-12T15:15:00Z","2020-05-12T15:30:00Z",10.1,9.9,10.5,0.03,11,1.34,0.05,0
"2020-05-12T15:30:00Z","2020-05-12T15:45:00Z",10.2,9.9,10.4,0.01,11,1.33,0.04,0
"2020-05-12T15:45:00Z","2020-05-12T16:00:00Z",10.1,9.8,10.3,0.02,11,1.34,0.05,0
"2020-05-12T16:00:00Z","2020-05-12T16:15:00Z",10.0,9.8,10.2,0.02,11,1.33,0.04,0
"2020-05-12T16:15:00Z","2020-05-12T16:30:00Z",10.0,9.7,10.4,0.03,11,1.34,0.05,0
"2020-05-12T16:30:00Z","2020-05-12T16:45:00Z",10.0,9.7,10.3,0.03,11,1.34,0.05,0
"2020-05-12T16:45:00Z","2020-05-12T17:00:00Z",10.0,9.7,10.2,0.02,11,1.33,0.04,0
"2020-05-12T17:00:00Z","2020-05-12T17:15:00Z",9.9,9.7,10.3,0.04,11,1.34,0.06,0
"2020-05-12T17:15:00Z","2020-05-12T17:30:00Z",9.9,9.7,10.1,0.02,11,1.33,0.04,0
"2020-05-12T17:30:00Z","2020-05-12T17:45:00Z",9.9,9.6,10.0,0.01,11,1.33,0.03,0
"2020-05-12T17:45:00Z","2020-05-12T18:00:00Z",9.9,9.6,10.1,0.03,11,1.34,0.05,0
"2020-05-12T18:00:00Z","2020-05-12T18:15:00Z",9.9,9.7,10.1,0.01,11,1.33,0.04,0
"2020-05-12T18:15:00Z","2020-05-12T18:30:00Z",9.8,9.7,10.0,0.00,11,1.33,0.02,0
"2020-05-12T18:30:00Z","2020-05-12T18:45:00Z",9.9,9.7,10.2,0.02,11,1.33,0.04,0
"2020-05-12T18:45:00Z","2020-05-12T19:00:00Z",9.8,9.6,10.0,0.02,11,1.33,0.04,0
"2020-05-12T19:00:00Z","2020-05-12T19:15:00Z",9.8,9.6,10.1,0.02,11,1.34,0.05,0
"2020-05-12T19:15:00Z","2020-05-12T19:30:00Z",9.8,9.5,9.9,0.01,11,1.33,0.04,0
"2020-05-12T19:30:00Z","2020-05-12T19:45:00Z",9.8,9.5,9.9,0.02,11,1.33,0.04,0
"2020-05-12T19:45:00Z","2020-05-12T20:00:00Z",9.8,9.5,9.9,0.02,11,1.33,0.04,0
"2020-05-12T20:00:00Z","2020-05-12T20:15:00Z",9.8,9.7,9.9,0.01,11,1.33,0.03,0
"2020-05-12T20:15:00Z","2020-05-12T20:30:00Z",9.7,9.5,9.9,0.01,11,1.33,0.03,0
"2020-05-12T20:30:00Z","2020-05-12T20:45:00Z",9.9,9.7,10.1,0.01,11,1.33,0.03,0
"2020-05-12T20:45:00Z","2020-05-12T21:00:00Z",9.9,9.6,10.1,0.02,11,1.34,0.04,0
"2020-05-12T21:00:00Z","2020-05-12T21:15:00Z",10.0,9.8,10.2,0.01,11,1.33,0.04,0
"2020-05-12T21:15:00Z","2020-05-12T21:30:00Z",10.0,9.8,10.3,0.02,11,1.33,0.04,0
"2020-05-12T21:30:00Z","2020-05-12T21:45:00Z",10.2,10.0,10.5,0.03,11,1.34,0.05,0
"2020-05-12T21:45:00Z","2020-05-12T22:00:00Z",10.5,10.3,10.6,0.01,11,1.33,0.03,0
"2020-05-12T22:00:00Z","2020-05-12T22:15:00Z",10.6,10.4,10.8,0.01,11,1.33,0.03,0
"2020-05-12T22:15:00Z","2020-05-12T22:30:00Z",10.9,10.7,11.1,0.01,11,1.33,0.03,0
"2020-05-12T22:30:00Z","2020-05-12T22:45:00Z",11.2,11.0,11.5,0.03,11,1.34,0.05,0
"2020-05-12T22:45:00Z","2020-05-12T23:00:00Z",11.4,11.2,11.6,0.02,11,1.33,0.04,0
"2020-05-12T23:00:00Z","2020-05-12T23:15:00Z",11.6,11.3,11.8,0.04,11,1.34,0.06,0
"2020-05-12T23:15:00Z","2020-05-12T23:30:00Z",11.7,11.3,11.9,0.02,11,1.33,0.04,0
"2020-05-12T23:30:00Z","2020-05-12T23:45:00Z",11.8,11.6,11.9,0.01,11,1.33,0.03,0
"2020-05-12T23:45:00Z","2020-05-13T00:00:00Z",11.9,11.7,12.0,0.02,11,1.33,0.04,0
"2020-05-13T00:00:00Z","2020-05-13T00:15:00Z",11.8,11.6,12.1,0.02,11,1.33,0.04,0
"2020-05-13T00:15:00Z","2020-05-13T00:30:00Z",11.9,11.6,12.3,0.04,11,1.34,0.06,0
"2020-05-13T00:30:00Z","2020-05-13T00:45:00Z",11.9,11.6,12.1,0.04,11,1.34,0.06,0
"2020-05-13T00:45:00Z","2020-05-13T01:00:00Z",11.7,11.5,11.9,0.02,11,1.33,0.04,0
"2020-05-13T01:00:00Z","2020-05-13T01:15:00Z",11.9,11.7,12.4,0.04,11,1.34,0.06,0
"2020-05-13T01:15:00Z","2020-05-13T01:30:00Z",11.8,11.5,12.0,0.02,11,1.33,0.04,0
"2020-05-13T01:30:00Z","2020-05-13T01:45:00Z",11.9,11.6,12.4,0.06,11,1.34,0.07,0
"2020-05-13T01:45:00Z","2020-05-13T02:00:00Z",11.8,11.5,12.0,0.02,11,1.33,0.04,0
"2020-05-13T02:00:00Z","2020-05-13T02:15:00Z",11.8,11.4,12.2,0.04,11,1.34,0.06,0
"2020-05-13T02:15:00Z","2020-05-13T02:30:00Z",11.8,11.4,12.1,0.04,11,1.34,0.06,0
"2020-05-13T02:30:00Z","2020-05-13T02:45:00Z",11.8,11.6,12.1,0.04,11,1.34,0.06,0
"2020-05-13T02:45:00Z","2020-05-13T03:00:00Z",11.8,11.6,11.9,0.02,11,1.33,0.04,0
"2020-05-13T03:00:00Z","2020-05-13T03:15:00Z",11.7,11.6,11.9,0.01,11,1.33,0.03,0
"2020-05-13T03:15:00Z","2020-05-13T03:30:00Z",11.8,11.6,12.0,0.02,11,1.33,0.04,0
"2020-05-13T03:30:00Z","2020-05-13T03:45:00Z",11.6,11.2,12.1,0.07,11,1.34,0.08,0
"2020-05-13T03:45:00Z","2020-05-13T04:00:00Z",11.6,11.4,11.7,0.01,11,1.33,0.03,0
"2020-05-13T04:00:00Z","2020-05-13T04:15:00Z",11.7,11.3,11.8,0.03,11,1.34,0.05,0
"2020-05-13T04:15:00Z","2020-05-13T04:30:00Z",11.5,11.2,11.8,0.03,11,1.34,0.06,0
"2020-05-13T04:30:00Z","2020-05-13T04:45:00Z",11.5,11.2,12.0,0.05,11,1.34,0.06,0
"2020-05-13T04:45:00Z","2020-05-13T05:00:00Z",11.4,11.1,11.7,0.03,11,1.34,0.05,0
"2020-05-13T05:00:00Z","2020-05-13T05:15:00Z",11.5,11.2,11.8,0.03,11,1.34,0.05,0
"2020-05-13T05:15:00Z","2020-05-13T05:30:00Z",11.4,11.3,11.7,0.01,11,1.33,0.03,0
"2020-05-13T05:30:00Z","2020-05-13T05:45:00Z",11.4,11.3,11.6,0.02,11,1.33,0.04,0
"2020-05-13T05:45:00Z","2020-05-13T06:00:00Z",11.3,11.2,11.6,0.01,11,1.33,0.03,0
"2020-05-13T06:00:00Z","2020-05-13T06:15:00Z",11.3,11.2,11.6,0.02,11,1.33,0.04,0
"2020-05-13T06:15:00Z","2020-05-13T06:30:00Z",11.2,10.7,11.5,0.05,11,1.34,0.06,0
"2020-05-13T06:30:00Z","2020-05-13T06:45:00Z",11.2,11.0,11.4,0.02,11,1.33,0.04,0
"2020-05-13T06:45:00Z","2020-05-13T07:00:00Z",11.2,10.8,11.5,0.03,11,1.34,0.05,0
"2020-05-13T07:00:00Z","2020-05-13T07:15:00Z",11.0,10.8,11.3,0.02,11,1.33,0.04,0
"2020-05-13T07:15:00Z","2020-05-13T07:30:00Z",11.0,10.8,11.2,0.02,11,1.33,0.04,0
"2020-05-13T07:30:00Z","2020-05-13T07:45:00Z",11.1,10.8,11.3,0.04,11,1.34,0.06,0
"2020-05-13T07:45:00Z","2020-05-13T08:00:00Z",11.0,10.6,11.4,0.04,11,1.34,0.06,0
"2020-05-13T08:00:00Z","2020-05-13T08:15:00Z",10.9,10.7,11.1,0.01,11,1.33,0.03,0
"2020-05-13T08:15:00Z","2020-05-13T08:30:00Z",10.9,10.6,11.2,0.02,11,1.34,0.05,0
"2020-05-13T08:30:00Z","2020-05-13T08:45:00Z",10.8,10.6,11.0,0.01,11,1.33,0.03,0
"2020-05-13T08:45:00Z","2020-05-13T09:00:00Z",10.8,10.7,10.9,0.01,11,1.33,0.03,0
"2020-05-13T09:00:00Z","2020-05-13T09:15:00Z",10.8,10.5,11.1,0.03,11,1.34,0.05,0
"2020-05-13T09:15:00Z","2020-05-13T09:30:00Z",10.6,10.5,10.8,0.01,11,1.33,0.03,0
"2020-05-13T09:30:00Z","2020-05-13T09:45:00Z",10.7,10.3,10.9,0.03,11,1.34,0.05,0
"2020-05-13T09:45:00Z","2020-05-13T10:00:00Z",10.7,10.4,10.8,0.02,11,1.33,0.04,0
"2020-05-13T10:00:00Z","2020-05-13T10:15:00Z",10.7,10.4,11.1,0.04,11,1.34,0.06,0
"2020-05-13T10:15:00Z","2020-05-13T10:30:00Z",10.6,10.4,10.8,0.01,11,1.33,0.04,0
"2020-05-13T10:30:00Z","2020-05-13T10:45:00Z",10.5,10.3,10.6,0.01,9,1.33,0.03,1
"2020-05-13T10:45:00Z","2020-05-13T11:00:00Z",10.5,10.3,10.9,0.03,11,1.34,0.05,0
"2020-05-13T11:00:00Z","2020-05-13T11:15:00Z",10.5,10.3,10.9,0.04,11,1.34,0.06,0
"2020-05-13T11:15:00Z","2020-05-13T11:30:00Z",10.5,10.3,10.7,0.01,11,1.33,0.04,0
"2020-05-13T11:30:00Z","2020-05-13T11:45:00Z",10.4,10.2,10.6,0.02,11,1.33,0.04,0
"2020-05-13T11:45:00Z","2020-05-13T12:00:00Z",10.4,10.2,10.7,0.01,11,1.33,0.04,0
"2020-05-13T12:00:00Z","2020-05-13T12:15:00Z",10.4,10.2,10.6,0.02,11,1.33,0.04,0
"2020-05-13T12:15:00Z","2020-05-13T12:30:00Z",10.4,10.2,10.7,0.02,11,1.34,0.05,0
"2020-05-13T12:30:00Z","2020-05-13T12:45:00Z",10.3,10.1,10.5,0.01,11,1.33,0.04,0
"2020-05-13T12:45:00Z","2020-05-13T13:00:00Z",10.3,10.1,10.5,0.01,11,1.33,0.03,0
"2020-05-13T13:00:00Z","2020-05-13T13:15:00Z",10.3,10.1,10.4,0.01,11,1.33,0.04,0
"2020-05-13T13:15:00Z","2020-05-13T13:30:00Z",10.2,10.0,10.5,0.03,11,1.34,0.05,0
"2020-05-13T13:30:00Z","2020-05-13T13:45:00Z",10.2,10.0,10.5,0.03,11,1.34,0.05,0
"2020-05-13T13:45:00Z","2020-05-13T14:00:00Z",10.3,10.1,10.3,0.00,11,1.33,0.02,0
"2020-05-13T14:00:00Z","2020-05-13T14:15:00Z",10.2,10.0,10.4,0.02,11,1.33,0.04,0
"2020-05-13T14:15:00Z","2020-05-13T14:30:00Z",10.2,9.9,10.4,0.03,11,1.34,0.05,0
"2020-05-13T14:30:00Z","2020-05-13T14:45:00Z",10.2,9.9,10.4,0.02,11,1.33,0.04,0
"2020-05-13T14:45:00Z","2020-05-13T15:00:00Z",10.2,10.0,10.5,0.02,11,1.33,0.04,0
"2020-05-13T15:00:00Z","2020-05-13T15:15:00Z",10.2,10.1,10.4,0.01,11,1.33,0.03,0
"2020-05-13T15:15:00Z","2020-05-13T15:30:00Z",10.2,9.9,10.5,0.03,11,1.34,0.06,0
"2020-05-13T15:30:00Z","2020-05-13T15:45:00Z",10.2,9.9,10.5,0.03,11,1.34,0.05,0
"2020-05-13T15:45:00Z","2020-05-13T16:00:00Z",10.2,9.8,10.7,0.07,11,1.34,0.08,0
"2020-05-13T16:00:00Z","2020-05-13T16:15:00Z",10.2,10.0,10.4,0.01,11,1.33,0.04,0
"2020-05-13T16:15:00Z","2020-05-13T16:30:00Z",10.2,9.9,10.4,0.03,11,1.34,0.06,0
"2020-05-13T16:30:00Z","2020-05-13T16:45:00Z",10.1,9.9,10.3,0.01,11,1.33,0.03,0
"2020-05-13T16:45:00Z","2020-05-13T17:00:00Z",10.1,10.0,10.3,0.01,11,1.33,0.03,0
"2020-05-13T17:00:00Z","2020-05-13T17:15:00Z",10.0,9.8,10.2,0.01,11,1.33,0.04,0
"2020-05-13T17:15:00Z","2020-05-13T17:30:00Z",10.0,9.8,10.3,0.03,11,1.34,0.05,0
"2020-05-13T17:30:00Z","2020-05-13T17:45:00Z",10.0,9.6,10.2,0.03,11,1.34,0.05,0
"2020-05-13T17:45:00Z","2020-05-13T18:00:00Z",9.9,9.7,10.2,0.03,11,1.34,0.05,0
"2020-05-13T18:00:00Z","2020-05-13T18:15:00Z",9.9,9.7,10.2,0.02,11,1.34,0.05,0
"2020-05-13T18:15:00Z","2020-05-13T18:30:00Z",9.9,9.8,10.1,0.02,11,1.33,0.04,0
"2020-05-13T18:30:00Z","2020-05-13T18:45:00Z",10.0,9.8,10.3,0.02,11,1.33,0.04,0
"2020-05-13T18:45:00Z","2020-05-13T19:00:00Z",10.0,9.7,10.2,0.03,11,1.34,0.05,0
"2020-05-13T19:00:00Z","2020-05-13T19:15:00Z",10.0,9.7,10.3,0.03,11,1.34,0.05,0
"2020-05-13T19:15:00Z","2020-05-13T19:30:00Z",10.0,9.6,10.3,0.03,11,1.34,0.05,0
"2020-05-13T19:30:00Z","2020-05-13T19:45:00Z",10.0,9.8,10.3,0.02,11,1.33,0.04,0
"2020-05-13T19:45:00Z","2020-05-13T20:00:00Z",10.1,9.8,10.3,0.03,11,1.34,0.05,0
"2020-05-13T20:00:00Z","2020-05-13T20:15:00Z",10.2,10.0,10.4,0.01,11,1.33,0.04,0
"2020-05-13T20:15:00Z","2020-05-13T20:30:00Z",10.3,10.1,10.5,0.03,11,1.34,0.05,0
